reporting_date,fico_low,new_used,active_loans,new_repos
12-31-2016,400,1,1,0
12-31-2016,410,1,2,0
12-31-2016,410,2,2,0
12-31-2016,420,1,3,0
12-31-2016,420,2,1,0
12-31-2016,430,1,8,0
12-31-2016,430,2,4,0
12-31-2016,440,1,27,0
12-31-2016,440,2,9,0
12-31-2016,450,1,67,0
12-31-2016,450,2,29,0
12-31-2016,460,1,108,0
12-31-2016,460,2,61,0
12-31-2016,470,1,235,0
12-31-2016,470,2,211,0
12-31-2016,480,1,389,0
12-31-2016,480,2,466,0
12-31-2016,490,1,559,0
12-31-2016,490,2,627,0
12-31-2016,500,1,800,0
12-31-2016,500,2,880,0
12-31-2016,510,1,930,0
12-31-2016,510,2,1091,0
12-31-2016,520,1,1198,0
12-31-2016,520,2,1423,1
12-31-2016,530,1,1324,0
12-31-2016,530,2,1606,0
12-31-2016,540,1,1481,0
12-31-2016,540,2,1758,0
12-31-2016,550,1,1603,0
12-31-2016,550,2,1879,0
12-31-2016,560,1,1696,1
12-31-2016,560,2,2114,1
12-31-2016,570,1,1873,0
12-31-2016,570,2,2289,0
12-31-2016,580,1,1667,0
12-31-2016,580,2,2125,0
12-31-2016,590,1,1736,0
12-31-2016,590,2,2121,0
12-31-2016,600,1,1476,2
12-31-2016,600,2,1944,0
12-31-2016,610,1,1425,0
12-31-2016,610,2,1756,1
12-31-2016,620,1,1642,1
12-31-2016,620,2,2000,0
12-31-2016,630,1,1384,0
12-31-2016,630,2,1670,1
12-31-2016,640,1,386,0
12-31-2016,640,2,463,0
12-31-2016,650,1,331,0
12-31-2016,650,2,321,0
12-31-2016,660,1,237,0
12-31-2016,660,2,207,0
12-31-2016,670,1,178,0
12-31-2016,670,2,173,0
12-31-2016,680,1,64,0
12-31-2016,680,2,73,0
12-31-2016,690,1,40,0
12-31-2016,690,2,51,0
12-31-2016,700,1,26,0
12-31-2016,700,2,28,0
12-31-2016,710,1,6,0
12-31-2016,710,2,13,0
12-31-2016,720,1,6,0
12-31-2016,720,2,11,0
12-31-2016,730,1,4,0
12-31-2016,730,2,9,0
12-31-2016,740,1,4,0
12-31-2016,740,2,5,0
12-31-2016,750,1,1,0
12-31-2016,750,2,4,0
12-31-2016,760,1,3,0
12-31-2016,760,2,2,0
12-31-2016,770,1,1,0
12-31-2016,770,2,1,0
12-31-2016,780,2,1,0
12-31-2016,790,2,4,0
12-31-2016,800,2,1,0
12-31-2016,810,1,1,0
12-31-2016,820,2,1,0
12-31-2016,830,1,1,0
12-31-2016,840,2,1,0
01-31-2017,400,1,1,0
01-31-2017,410,1,2,0
01-31-2017,410,2,2,0
01-31-2017,420,1,3,0
01-31-2017,420,2,1,0
01-31-2017,430,1,8,0
01-31-2017,430,2,4,0
01-31-2017,440,1,27,0
01-31-2017,440,2,9,0
01-31-2017,450,1,67,0
01-31-2017,450,2,29,0
01-31-2017,460,1,108,0
01-31-2017,460,2,61,0
01-31-2017,470,1,235,0
01-31-2017,470,2,211,0
01-31-2017,480,1,389,0
01-31-2017,480,2,466,0
01-31-2017,490,1,559,0
01-31-2017,490,2,627,0
01-31-2017,500,1,800,1
01-31-2017,500,2,880,0
01-31-2017,510,1,930,0
01-31-2017,510,2,1091,0
01-31-2017,520,1,1198,0
01-31-2017,520,2,1423,0
01-31-2017,530,1,1324,1
01-31-2017,530,2,1606,0
01-31-2017,540,1,1481,0
01-31-2017,540,2,1758,0
01-31-2017,550,1,1603,0
01-31-2017,550,2,1879,0
01-31-2017,560,1,1696,0
01-31-2017,560,2,2114,1
01-31-2017,570,1,1873,1
01-31-2017,570,2,2289,0
01-31-2017,580,1,1667,1
01-31-2017,580,2,2125,0
01-31-2017,590,1,1736,0
01-31-2017,590,2,2121,1
01-31-2017,600,1,1476,0
01-31-2017,600,2,1944,0
01-31-2017,610,1,1425,0
01-31-2017,610,2,1756,0
01-31-2017,620,1,1642,0
01-31-2017,620,2,2000,1
01-31-2017,630,1,1384,1
01-31-2017,630,2,1670,0
01-31-2017,640,1,386,0
01-31-2017,640,2,463,0
01-31-2017,650,1,331,0
01-31-2017,650,2,321,0
01-31-2017,660,1,237,0
01-31-2017,660,2,207,0
01-31-2017,670,1,178,0
01-31-2017,670,2,173,0
01-31-2017,680,1,64,1
01-31-2017,680,2,73,0
01-31-2017,690,1,40,0
01-31-2017,690,2,51,0
01-31-2017,700,1,26,0
01-31-2017,700,2,28,0
01-31-2017,710,1,6,0
01-31-2017,710,2,13,0
01-31-2017,720,1,6,0
01-31-2017,720,2,11,0
01-31-2017,730,1,4,0
01-31-2017,730,2,9,0
01-31-2017,740,1,4,0
01-31-2017,740,2,5,0
01-31-2017,750,1,1,0
01-31-2017,750,2,4,0
01-31-2017,760,1,3,0
01-31-2017,760,2,2,0
01-31-2017,770,1,1,0
01-31-2017,770,2,1,0
01-31-2017,780,2,1,0
01-31-2017,790,2,4,0
01-31-2017,800,2,1,0
01-31-2017,810,1,1,0
01-31-2017,820,2,1,0
01-31-2017,830,1,1,0
01-31-2017,840,2,1,0
02-28-2017,400,1,1,0
02-28-2017,410,1,2,0
02-28-2017,410,2,2,0
02-28-2017,420,1,3,0
02-28-2017,420,2,1,0
02-28-2017,430,1,8,0
02-28-2017,430,2,4,0
02-28-2017,440,1,27,0
02-28-2017,440,2,9,0
02-28-2017,450,1,67,0
02-28-2017,450,2,29,0
02-28-2017,460,1,106,0
02-28-2017,460,2,61,1
02-28-2017,470,1,235,0
02-28-2017,470,2,211,1
02-28-2017,480,1,389,0
02-28-2017,480,2,465,1
02-28-2017,490,1,557,0
02-28-2017,490,2,624,0
02-28-2017,500,1,797,0
02-28-2017,500,2,875,1
02-28-2017,510,1,927,0
02-28-2017,510,2,1084,1
02-28-2017,520,1,1192,3
02-28-2017,520,2,1421,3
02-28-2017,530,1,1317,5
02-28-2017,530,2,1598,1
02-28-2017,540,1,1478,2
02-28-2017,540,2,1749,0
02-28-2017,550,1,1597,3
02-28-2017,550,2,1874,1
02-28-2017,560,1,1689,4
02-28-2017,560,2,2102,2
02-28-2017,570,1,1867,4
02-28-2017,570,2,2274,1
02-28-2017,580,1,1661,0
02-28-2017,580,2,2111,2
02-28-2017,590,1,1729,0
02-28-2017,590,2,2108,1
02-28-2017,600,1,1470,2
02-28-2017,600,2,1935,1
02-28-2017,610,1,1420,1
02-28-2017,610,2,1747,2
02-28-2017,620,1,1635,5
02-28-2017,620,2,1983,1
02-28-2017,630,1,1379,2
02-28-2017,630,2,1660,1
02-28-2017,640,1,385,0
02-28-2017,640,2,461,1
