series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,500,510,1,0,1,0,39644.68
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,500,510,2,6,0,2,94819.12000000001
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,510,520,1,1,1,0,40625.479999999996
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,510,520,2,7,0,0,83005.95
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,520,530,1,2,1,0,49302.64
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,520,530,2,10,1,2,178594.52999999997
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,530,540,1,3,0,1,119315.69
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,530,540,2,13,0,0,226530.34000000003
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,540,550,1,1,1,0,33526.18
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,540,550,2,23,1,1,272696.31999999995
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,550,560,1,10,0,0,201673.3
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,550,560,2,17,4,0,322307.66
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,560,570,1,9,1,0,222106.83999999997
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,560,570,2,41,3,0,620484.92
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,570,580,1,17,0,1,392640.8300000001
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,570,580,2,34,3,3,528299.82
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,580,590,1,36,2,2,797228.5999999999
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,580,590,2,199,12,6,3404945.790000002
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,590,600,1,53,3,9,1503293.3299999998
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,590,600,2,229,22,7,3965165.0900000017
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,600,610,1,58,9,3,1777219.4600000004
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,600,610,2,302,22,6,5113805.13
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,610,620,1,63,3,5,1706375.82
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,610,620,2,290,16,6,4677489.780000001
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,620,630,1,151,3,4,4016557.569999998
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,620,630,2,578,24,5,9773369.279999992
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,630,640,1,110,4,2,2806494.7199999997
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,630,640,2,519,25,11,8795620.349999998
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,640,650,1,206,11,1,5483660.589999998
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,640,650,2,883,39,16,15136292.970000008
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,650,660,1,175,5,3,4365669.1000000015
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,650,660,2,844,25,16,14073294.289999995
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,660,670,1,206,6,3,5455092.190000003
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,660,670,2,943,26,23,15857783.020000026
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,670,680,1,197,5,1,5314450.319999999
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,670,680,2,897,17,11,14746991.240000017
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,680,690,1,137,3,2,3424704.210000001
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,680,690,2,699,14,9,11199018.699999994
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,690,700,1,104,1,1,2484174.4800000004
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,690,700,2,652,6,6,10199046.180000002
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,700,710,1,145,3,1,3640438.1999999997
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,700,710,2,743,10,7,12023966.309999991
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,710,720,1,118,1,0,2978729.6400000006
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,710,720,2,678,12,4,10702079.67000001
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,720,730,1,154,1,2,3928018.0900000012
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,720,730,2,790,8,5,12638073.699999994
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,730,740,1,129,1,0,3217286.4999999986
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,730,740,2,684,4,1,10820999.069999993
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,740,750,1,115,1,0,2857446.8800000004
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,740,750,2,566,6,2,9174601.029999992
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,750,760,1,106,1,0,2388638.7999999993
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,750,760,2,473,1,2,7202978.419999997
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,760,770,1,88,0,2,2240256.7699999996
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,760,770,2,385,6,1,5983481.779999999
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,770,780,1,64,0,0,1567318.0800000003
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,770,780,2,332,2,3,5312896.439999998
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,780,790,1,62,0,0,1441739.18
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,780,790,2,318,1,1,4678735.320000001
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,790,800,1,72,0,0,1572651.41
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,790,800,2,260,0,0,3956798.1799999983
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,800,810,1,75,0,0,1772649.3399999996
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,800,810,2,232,0,0,3575653.8500000024
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,810,820,1,49,0,0,1069870.97
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,810,820,2,196,2,0,3058591.709999999
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,820,830,1,67,0,0,1341648.6399999997
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,820,830,2,196,0,0,2799691.599999999
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,830,840,1,56,0,0,1186785.5399999998
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,830,840,2,188,0,1,2834954.2499999995
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,840,850,1,53,0,0,1153897.14
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,840,850,2,131,0,0,1924782.6500000013
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,850,860,1,35,0,0,845905.3599999998
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,850,860,2,108,0,0,1495916.49
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,860,870,1,34,0,0,660103.7199999999
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,860,870,2,72,1,0,1082337.4300000004
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,870,880,1,21,0,0,420316.0
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,870,880,2,34,0,0,479535.3400000001
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,880,890,1,10,0,0,261310.43999999997
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,880,890,2,17,0,0,221700.08
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,890,900,1,2,0,0,52130.69
California Republic Auto Receivables Trust 2017-1,2018-01-31,11,890,900,2,2,0,0,16787.07
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,500,510,2,4,0,1,37678.74
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,510,520,1,1,1,0,36351.04
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,510,520,2,5,0,1,57669.45
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,520,530,1,0,1,1,32853.25
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,520,530,2,7,1,0,87888.69
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,530,540,1,1,0,0,20675.06
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,530,540,2,9,0,0,148197.54
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,540,550,1,1,0,0,13141.27
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,540,550,2,17,0,0,138879.00999999998
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,550,560,1,5,1,1,110608.48
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,550,560,2,15,1,0,201065.99999999997
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,560,570,1,7,1,0,158817.97
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,560,570,2,27,5,1,364720.5200000001
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,570,580,1,12,0,0,226649.03999999998
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,570,580,2,27,1,1,292706.29000000004
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,580,590,1,23,2,2,462819.10000000003
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,580,590,2,149,13,5,2164578.9
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,590,600,1,38,3,2,868314.4
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,590,600,2,175,16,6,2481323.88
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,600,610,1,46,8,1,1263295.6100000003
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,600,610,2,226,20,10,3241027.079999998
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,610,620,1,46,1,2,964974.2000000002
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,610,620,2,209,16,11,3029055.560000001
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,620,630,1,112,5,2,2460308.629999999
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,620,630,2,436,23,6,6237295.66
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,630,640,1,79,4,4,1804002.4999999998
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,630,640,2,387,17,17,5458837.069999995
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,640,650,1,160,10,3,3685642.1699999985
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,640,650,2,678,27,16,9498734.56
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,650,660,1,125,1,3,2475071.79
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,650,660,2,627,27,16,8542321.059999997
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,660,670,1,172,2,5,3715317.359999998
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,660,670,2,750,25,11,10282747.809999999
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,670,680,1,160,2,2,3499619.579999999
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,670,680,2,703,25,9,9559068.959999999
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,680,690,1,109,4,1,2282196.69
California Republic Auto Receivables Trust 2017-1,2019-01-31,23,680,690,2,553,9,6,7084435.03
